Region,Customer Name,total_sales,row_num,rank_num,dense_rank_num
Southeast Asia,Eric Murdock,1691.1942,203,203,203
Southeast Asia,Fred Hopkins,1668.3945,204,204,204
Southeast Asia,Bart Folk,1663.7307,205,205,205
Southeast Asia,Shirley Schmidt,1651.1361,206,206,206
Southeast Asia,Carl Ludwig,1641.5658,207,207,207
Southeast Asia,Paul Lucas,1608.8916,208,208,208
Southeast Asia,Dan Reichenbach,1606.3185,209,209,209
Southeast Asia,Adam Bellavance,1600.6104,210,210,210
Southeast Asia,Corey-Lock,1595.8938,211,211,211
Southeast Asia,Anna Gayman,1584.918,212,212,212
Southeast Asia,Michael Paige,1582.5717,213,213,213
Southeast Asia,Michelle Lonsdale,1577.082,214,214,214
Southeast Asia,Jasper Cacioppo,1575.6606,215,215,215
Southeast Asia,Pauline Chand,1572.2193,216,216,216
Southeast Asia,Lena Hernandez,1570.1904,217,217,217
Southeast Asia,Claire Gute,1554.9435,218,218,218
Southeast Asia,Shirley Jackson,1553.61,219,219,219
Southeast Asia,Lynn Smith,1541.52,220,220,220
Southeast Asia,Liz Pelletier,1536.8235,221,221,221
Southeast Asia,Maya Herman,1514.4156,222,222,222
Southeast Asia,Rachel Payne,1499.1657,223,223,223
Southeast Asia,Paul Stevenson,1491.45,224,224,224
Southeast Asia,Trudy Glocke,1477.7235,225,225,225
Southeast Asia,Ben Ferrer,1471.9542,226,226,226
Southeast Asia,Darren Koutras,1469.8605,227,227,227
Southeast Asia,Dennis Bolton,1467.2958,228,228,228
Southeast Asia,Elpida Rittenbach,1467.12,229,229,229
Southeast Asia,Charles McCrossin,1459.8423,230,230,230
Southeast Asia,Paul Gonzalez,1458.4398,231,231,231
Southeast Asia,Joy Daniels,1458.0273,232,232,232
Southeast Asia,Paul Van Hugh,1457.6325,233,233,233
Southeast Asia,Kristen Hastings,1456.6071,234,234,234
Southeast Asia,Rob Dowd,1452.4479,235,235,235
Southeast Asia,Denise Monton,1447.4025,236,236,236
Southeast Asia,Jason Fortune-,1446.0069,237,237,237
Southeast Asia,Lena Creighton,1445.7084,238,238,238
Southeast Asia,Helen Andreada,1444.9911,239,239,239
Southeast Asia,Lori Olson,1435.9392,240,240,240
Southeast Asia,Bart Watters,1433.8095,241,241,241
Southeast Asia,Ellis Ballard,1428.5169,242,242,242
Southeast Asia,Roland Murray,1422.6987,243,243,243
Southeast Asia,Russell Applegate,1421.6541,244,244,244
Southeast Asia,Lycoris Saunders,1419.78,245,245,245
Southeast Asia,Meg Tillman,1412.3028,246,246,246
Southeast Asia,Justin Ellison,1411.338,247,247,247
Southeast Asia,Tom Prescott,1408.7451,248,248,248
Southeast Asia,Pamela Stobb,1407.0924,249,249,249
Southeast Asia,Lela Donovan,1402.4961,250,250,250
Southeast Asia,Phillip Flathmann,1402.1337,251,251,251
Southeast Asia,Neola Schneider,1387.7313,252,252,252
Southeast Asia,Patrick Ryan,1385.5707,253,253,253
Southeast Asia,Ben Wallace,1362.858,254,254,254
Southeast Asia,Justin Deggeller,1362.4149,255,255,255
Southeast Asia,Seth Vernon,1353.6126,256,256,256
Southeast Asia,Maris LaWare,1332.6513,257,257,257
Southeast Asia,Stefania Perrino,1330.8657,258,258,258
Southeast Asia,Cindy Chapman,1321.5111,259,259,259
Southeast Asia,Sam Zeldin,1317.147,260,260,260
Southeast Asia,Chad Sievert,1312.164,261,261,261
Southeast Asia,Steven Roelle,1298.0226,262,262,262
Southeast Asia,Eudokia Martin,1294.8267,263,263,263
Southeast Asia,Victoria Wilson,1278.7734,264,264,264
Southeast Asia,Scott Cohen,1277.8764,265,265,265
Southeast Asia,Beth Thompson,1271.352,266,266,266
Southeast Asia,Aaron Hawkins,1264.08,267,267,267
Southeast Asia,Dennis Kane,1254.09,268,268,268
Southeast Asia,Toby Ritter,1252.8105,269,269,269
Southeast Asia,Mark Packer,1243.0128,270,270,270
Southeast Asia,Luke Foster,1242.6705,271,271,271
Southeast Asia,Jim Karlsson,1239.1251,272,272,272
Southeast Asia,Greg Hansen,1237.9515,273,273,273
Southeast Asia,Gary Hwang,1229.1405,274,274,274
Southeast Asia,Doug Jacobs,1228.905,275,275,275
Southeast Asia,Patrick O'Donnell,1228.062,276,276,276
Southeast Asia,Erica Hackney,1215.6396,277,277,277
Southeast Asia,Liz MacKendrick,1203.78,278,278,278
Southeast Asia,Joe Elijah,1203.1809,279,279,279
Southeast Asia,Saphhira Shifley,1197.8502,280,280,280
Southeast Asia,Tom Stivers,1181.6871,281,281,281
Southeast Asia,Carlos Meador,1174.1724,282,282,282
Southeast Asia,Aaron Smayling,1172.5674,283,283,283
Southeast Asia,David Smith,1171.1142,284,284,284
Southeast Asia,Katherine Hughes,1170.8124,285,285,285
Southeast Asia,Stefanie Holloman,1164.5133,286,286,286
Southeast Asia,Cindy Stewart,1159.5804,287,287,287
Southeast Asia,Heather Kirkland,1158.1626,288,288,288
Southeast Asia,Brad Thomas,1149.3747,289,289,289
Southeast Asia,Raymond Messe,1140.4176,290,290,290
Southeast Asia,Evan Henry,1114.0137,291,291,291
Southeast Asia,Vivek Grady,1099.7058,292,292,292
Southeast Asia,Sally Hughsby,1096.2678,293,293,293
Southeast Asia,Katrina Edelman,1093.2906,294,294,294
Southeast Asia,Marina Lichtenstein,1091.2806,295,295,295
Southeast Asia,John Murray,1091.274,296,296,296
Southeast Asia,Chloris Kastensmidt,1087.182,297,297,297
Southeast Asia,Susan MacKendrick,1078.0524,298,298,298
Southeast Asia,Bradley Drucker,1064.55,299,299,299
Southeast Asia,Christine Sundaresam,1063.527,300,300,300
Southeast Asia,Fred Chung,1052.0067,301,301,301
Southeast Asia,Edward Becker,1050.99,302,302,302
Southeast Asia,Frank Olsen,1048.3965,303,303,303
Southeast Asia,Thomas Brumley,1036.1664,304,304,304
Southeast Asia,Sally Knutson,1035.9849,305,305,305
Southeast Asia,Troy Staebel,1009.215,306,306,306
Southeast Asia,Michelle Tran,998.5506,307,307,307
Southeast Asia,Craig Reiter,991.3164,308,308,308
Southeast Asia,Jennifer Ferguson,985.8294,309,309,309
Southeast Asia,Max Ludwig,976.8249,310,310,310
Southeast Asia,Harold Dahlen,976.7772,311,311,311
Southeast Asia,Becky Martin,972.1458,312,312,312
Southeast Asia,Benjamin Farhat,968.1813,313,313,313
Southeast Asia,Harry Marie,967.0698,314,314,314
Southeast Asia,Barry Gonzalez,964.3104,315,315,315
Southeast Asia,Rick Reed,964.2636,316,316,316
Southeast Asia,Anthony Garverick,952.9215,317,317,317
Southeast Asia,Frank Preis,948.2562,318,318,318
Southeast Asia,Nicole Brennan,944.34,319,319,319
Southeast Asia,Herbert Flentye,937.2999,320,320,320
Southeast Asia,Ted Trevino,932.9844,321,321,321
Southeast Asia,Richard Bierner,929.271,322,322,322
Southeast Asia,Muhammed Yedwab,925.3245,323,323,323
Southeast Asia,Trudy Schmidt,924.6162,324,324,324
Southeast Asia,Grace Kelly,919.3089,325,325,325
Southeast Asia,Bruce Stewart,906.7395,326,326,326
Southeast Asia,Ed Braxton,906.3021,327,327,327
Southeast Asia,Art Foster,904.794,328,328,328
Southeast Asia,Robert Marley,898.0125,329,329,329
Southeast Asia,Jack Lebron,894.5661,330,330,330
Southeast Asia,Shirley Daniels,894.3069,331,331,331
Southeast Asia,Brian Dahlen,890.9793,332,332,332
Southeast Asia,Cyma Kinney,887.874,333,333,333
Southeast Asia,Henry Goldwyn,881.5968,334,334,334
Southeast Asia,Frank Merwin,860.4609,335,335,335
Southeast Asia,Dianna Wilson,852.195,336,336,336
Southeast Asia,Brian Derr,851.8923,337,337,337
Southeast Asia,Tracy Poddar,848.0553,338,338,338
Southeast Asia,David Philippe,843.7596,339,339,339
Southeast Asia,Maria Zettner,840.7953,340,340,340
Southeast Asia,Charles Crestani,837.2376,341,341,341
Southeast Asia,Helen Wasserman,829.902,342,342,342
Southeast Asia,Katrina Willman,828.8916,343,343,343
Southeast Asia,Kelly Lampkin,827.9757,344,344,344
Southeast Asia,Anne Pryor,824.7927,345,345,345
Southeast Asia,Karen Carlisle,824.1483,346,346,346
Southeast Asia,Frank Carlisle,820.8228,347,347,347
Southeast Asia,Maribeth Dona,818.0868,348,348,348
Southeast Asia,Sean Miller,816.6066,349,349,349
Southeast Asia,Delfina Latchford,812.16,350,350,350
Southeast Asia,Larry Blacks,811.6929,351,351,351
Southeast Asia,George Ashbrook,811.335,352,352,352
Southeast Asia,Sarah Jordon,809.3694,353,353,353
Southeast Asia,Natalie Webber,803.2941,354,354,354
Southeast Asia,Astrea Jones,800.2191,355,355,355
Southeast Asia,Toby Braunhardt,795.3657,356,356,356
Southeast Asia,Logan Haushalter,792.9678,357,357,357
Southeast Asia,Craig Carreira,792.3192,358,358,358
Southeast Asia,Pauline Webber,791.6421,359,359,359
Southeast Asia,Dianna Vittorini,788.5074,360,360,360
Southeast Asia,Gene Hale,785.6742,361,361,361
Southeast Asia,MaryBeth Skach,776.4396,362,362,362
Southeast Asia,Randy Ferguson,774.144,363,363,363
Southeast Asia,Greg Matthias,768.4668,364,364,364
Southeast Asia,Victoria Brennan,762.6084,365,365,365
Southeast Asia,Georgia Rosenberg,756.9411,366,366,366
Southeast Asia,Roy Collins,755.5758,367,367,367
Southeast Asia,Rick Hansen,742.4196,368,368,368
Southeast Asia,Alyssa Crouse,739.2597,369,369,369
Southeast Asia,Jim Mitchum,737.6577,370,370,370
Southeast Asia,Maria Bertelson,725.5494,371,371,371
Southeast Asia,Frank Atkinson,722.5893,372,372,372
Southeast Asia,Dean Braden,722.2209,373,373,373
Southeast Asia,Jeremy Farry,721.734,374,374,374
Southeast Asia,Ann Chong,717.7488,375,375,375
Southeast Asia,Marc Crier,715.7256,376,376,376
Southeast Asia,Chuck Sachs,714.8004,377,377,377
Southeast Asia,Matt Hagelstein,713.0619,378,378,378
Southeast Asia,Fred Harton,712.3428,379,379,379
Southeast Asia,Benjamin Venier,708.804,380,380,380
Southeast Asia,Pete Armstrong,707.5362,381,381,381
Southeast Asia,Ann Blume,698.4321,382,382,382
Southeast Asia,Nancy Lomonaco,698.4108,383,383,383
Southeast Asia,Tony Chapman,694.4202,384,384,384
Southeast Asia,Craig Yedwab,691.4706,385,385,385
Southeast Asia,Jonathan Doherty,685.7283,386,386,386
Southeast Asia,Mike Kennedy,685.6338,387,387,387
Southeast Asia,Cynthia Delaney,684.93,388,388,388
Southeast Asia,Chuck Magee,683.8125,389,389,389
Southeast Asia,Eileen Kiefer,681.5862,390,390,390
Southeast Asia,Harry Greene,678.0447,391,391,391
Southeast Asia,Kean Thornton,677.1717,392,392,392
Southeast Asia,Julia Barnett,669.5754,393,393,393
Southeast Asia,Matt Abelman,663.4044,394,394,394
Southeast Asia,Cathy Hwang,655.3608,395,395,395
Southeast Asia,Max Engle,654.3804,396,396,396
Southeast Asia,Paul Knutson,648.21,397,397,397
Southeast Asia,Bryan Mills,644.5479,398,398,398
Southeast Asia,Trudy Brown,642.8241,399,399,399
Southeast Asia,Sam Craven,641.2224,400,400,400
Southeast Asia,Roger Barcio,630.8676,401,401,401
Southeast Asia,Paul Prost,627.3876,402,402,402
Southeast Asia,Pauline Johnson,616.1256,403,403,403
Southeast Asia,Mathew Reese,615.1578,404,404,404
Southeast Asia,Laurel Elliston,614.2017,405,405,405
Southeast Asia,Greg Maxwell,612.9,406,406,406
Southeast Asia,Natalie Fritzler,606.732,407,407,407
Southeast Asia,Joni Wasserman,606.4017,408,408,408
Southeast Asia,Ryan Crowe,604.1031,409,409,409
Southeast Asia,Erin Mull,600.5145,410,410,410
Southeast Asia,Denny Blanton,599.0064,411,411,411
Southeast Asia,Maribeth Yedwab,595.2618,412,412,412
Southeast Asia,Roger Demir,594.7335,413,413,413
Southeast Asia,Bryan Davis,591.1701,414,414,414
Southeast Asia,Mick Crebagga,591.0036,415,415,415
Southeast Asia,Anna Chung,588.3018,416,416,416
Southeast Asia,Caroline Jumper,587.1741,417,417,417
Southeast Asia,Peter Fuller,587.1585,418,418,418
Southeast Asia,Duane Huffman,577.8345,419,419,419
Southeast Asia,Bart Pistole,572.2146,420,420,420
Southeast Asia,Mitch Willingham,566.9199,421,421,421
Southeast Asia,Corinna Mitchell,556.7487,422,422,422
Southeast Asia,Christine Kargatis,555.2442,423,423,423
Southeast Asia,Dorothy Badders,552.003,424,424,424
Southeast Asia,Dianna Arnett,545.6877,425,425,425
Southeast Asia,Alex Avila,544.656,426,426,426
Southeast Asia,Anemone Ratner,542.6742,427,427,427
Southeast Asia,Sandra Glassco,542.5818,428,428,428
Southeast Asia,Brendan Dodson,541.4841,429,429,429
Southeast Asia,Ivan Gibson,535.0455,430,430,430
Southeast Asia,Annie Thurman,535.0089,431,431,431
Southeast Asia,Liz Willingham,528.57,432,432,432
Southeast Asia,Charlotte Melton,527.1627,433,433,433
Southeast Asia,Karen Seio,518.4717,434,434,434
Southeast Asia,Berenike Kampe,518.4516,435,435,435
Southeast Asia,Shaun Weien,517.6602,436,436,436
Southeast Asia,Nora Preis,511.188,437,437,437
Southeast Asia,Neil Französisch,507.1905,438,438,438
Southeast Asia,Dorothy Dickinson,498.591,439,439,439
Southeast Asia,Valerie Takahito,496.9296,440,440,440
Southeast Asia,Harold Engle,495.4623,441,441,441
Southeast Asia,Sung Shariari,492.1236,442,442,442
Southeast Asia,Stuart Van,485.901,443,443,443
Southeast Asia,Giulietta Dortch,482.6823,444,444,444
Southeast Asia,Ken Brennan,470.5227,445,445,445
Southeast Asia,Patrick Bzostek,468.8034,446,446,446
Southeast Asia,Joni Blumstein,461.3832,447,447,447
Southeast Asia,Kelly Williams,459.6378,448,448,448
Southeast Asia,Bill Overfelt,458.9937,449,449,449
Southeast Asia,Sally Matthias,458.2665,450,450,450
Southeast Asia,Ricardo Emerson,457.8081,451,451,451
Southeast Asia,Bradley Nguyen,457.3221,452,452,452
Southeast Asia,George Zrebassa,454.6494,453,453,453
Southeast Asia,Aleksandra Gannaway,454.6242,454,454,454
Southeast Asia,Troy Blackwell,448.95,455,455,455
Southeast Asia,Tamara Dahlen,446.9115,456,456,456
Southeast Asia,Michael Granlund,445.2369,457,457,457
Southeast Asia,Sean Christensen,445.008,458,458,458
Southeast Asia,Liz Thompson,439.1418,459,459,459
Southeast Asia,Erin Ashbrook,438.5268,460,460,460
Southeast Asia,Tim Brockman,436.6047,461,461,461
Southeast Asia,Greg Guthrie,433.62,462,462,462
Southeast Asia,Jay Kimmel,418.6728,463,463,463
Southeast Asia,Alice McCarthy,416.2206,464,464,464
Southeast Asia,Larry Tron,414.102,465,465,465
Southeast Asia,Angele Hood,410.6031,466,466,466
Southeast Asia,Rob Haberlin,407.0454,467,467,467
Southeast Asia,Adrian Shami,406.8162,468,468,468
Southeast Asia,Michelle Ellison,404.37,469,469,469
Southeast Asia,Sonia Cooley,403.9413,470,470,470
Southeast Asia,Andy Reiter,401.2515,471,471,471
Southeast Asia,Jill Matthias,397.137,472,472,472
Southeast Asia,Eric Hoffmann,393.5475,473,473,473
Southeast Asia,Dennis Pardue,383.6607,474,474,474
Southeast Asia,Jill Fjeld,380.7765,475,475,475
Southeast Asia,Liz Carlisle,379.4649,476,476,476
Southeast Asia,Ralph Ritter,375.6069,477,477,477
Southeast Asia,Christina DeMoss,374.7441,478,478,478
Southeast Asia,Jonathan Howell,374.1867,479,479,479
Southeast Asia,Laurel Workman,372.18,480,480,480
Southeast Asia,Barry Französisch,369.2688,481,481,481
Southeast Asia,Erica Hernandez,365.1831,482,482,482
Southeast Asia,Matthew Grinstein,361.44,483,483,483
Southeast Asia,Erica Bern,357.1623,484,484,484
Southeast Asia,Matt Connell,355.7145,485,485,485
Southeast Asia,Alejandro Grove,355.2387,486,486,486
Southeast Asia,Becky Pak,352.0515,487,487,487
Southeast Asia,John Huston,351.339,488,488,488
Southeast Asia,Robert Dilbeck,351.2301,489,489,489
Southeast Asia,Raymond Buch,346.3656,490,490,490
Southeast Asia,Jason Klamczynski,345.207,491,491,491
Southeast Asia,Darrin Sayre,344.3475,492,492,492
Southeast Asia,Guy Armstrong,341.8275,493,493,493
Southeast Asia,Bradley Talbott,339.885,494,494,494
Southeast Asia,Shahid Hopkins,339.759,495,495,495
Southeast Asia,Zuschuss Carroll,330.8037,496,496,496
Southeast Asia,Edward Nazzal,329.2584,497,497,497
Southeast Asia,Elizabeth Moffitt,326.7486,498,498,498
Southeast Asia,Sanjit Chand,325.575,499,499,499
Southeast Asia,Don Jones,321.5619,500,500,500
Southeast Asia,Maxwell Schwartz,321.4182,501,501,501
Southeast Asia,Katherine Ducich,318.6444,502,502,502
Southeast Asia,Sarah Brown,316.1472,503,503,503
Southeast Asia,Susan Vittorini,315.81,504,504,504
Southeast Asia,Yoseph Carroll,313.9641,505,505,505
Southeast Asia,Bruce Degenhardt,308.2581,506,506,506
Southeast Asia,Arthur Gainer,296.3025,507,507,507
Southeast Asia,Alan Schoenberger,295.4217,508,508,508
Southeast Asia,Ryan Akin,294.5088,509,509,509
Southeast Asia,Tamara Willingham,294.2256,510,510,510
Southeast Asia,Gary Zandusky,294.0795,511,511,511
Southeast Asia,Pierre Wener,292.9038,512,512,512
Southeast Asia,Cari Sayre,289.4436,513,513,513
Southeast Asia,Laurel Beltran,287.9685,514,514,514
Southeast Asia,Dave Brooks,287.2527,515,515,515
Southeast Asia,Sibella Parks,287.0157,516,516,516
Southeast Asia,Duane Noonan,286.215,517,517,517
Southeast Asia,Zuschuss Donatelli,285.9615,518,518,518
Southeast Asia,Neoma Murray,283.191,519,519,519
Southeast Asia,Victor Preis,282.6276,520,520,520
Southeast Asia,Karen Bern,278.64,521,521,521
Southeast Asia,Nicole Fjeld,278.46,522,522,522
Southeast Asia,Noah Childs,277.38,523,523,523
Southeast Asia,Scott Williamson,273.5076,524,524,524
Southeast Asia,Alan Shonely,273.4842,525,525,525
Southeast Asia,Muhammed MacIntyre,272.79,526,526,526
Southeast Asia,Muhammed Lee,266.9904,527,527,527
Southeast Asia,Amy Cox,264.9384,528,528,528
Southeast Asia,Carl Jackson,262.4274,529,529,529
Southeast Asia,Mick Hernandez,259.47,530,530,530
Southeast Asia,Dorothy Wardle,259.239,531,531,531
Southeast Asia,Amy Hunt,251.4228,532,532,532
Southeast Asia,Toby Gnade,250.2006,533,533,533
Southeast Asia,Patricia Hirasaki,250.0443,534,534,534
Southeast Asia,Philip Fox,248.7852,535,535,535
Southeast Asia,Sanjit Jacobs,248.232,536,536,536
Southeast Asia,Fred McMath,241.7877,537,537,537
Southeast Asia,Tamara Manning,239.4426,538,538,538
Southeast Asia,Tom Zandusky,238.62,539,539,539
Southeast Asia,Giulietta Baptist,237.9489,540,540,540
Southeast Asia,Odella Nelson,236.6604,541,541,541
Southeast Asia,Damala Kotsonis,235.8447,542,542,542
Southeast Asia,Speros Goranitis,231.5262,543,543,543
Southeast Asia,Parhena Norris,227.4315,544,544,544
Southeast Asia,Ionia McGrath,227.4054,545,545,545
Southeast Asia,Chad Cunningham,226.839,546,546,546
Southeast Asia,Erica Smith,219.3402,547,547,547
Southeast Asia,Sample Company A,218.7735,548,548,548
Southeast Asia,Jim Kriz,216.9285,549,549,549
Southeast Asia,Dan Campbell,216.1125,550,550,550
Southeast Asia,Thais Sissman,214.3314,551,551,551
Southeast Asia,Sean O'Donnell,213.1221,552,552,552
Southeast Asia,Jim Epp,206.2584,553,553,553
Southeast Asia,Ann Steele,201.3825,554,554,554
Southeast Asia,Michael Stewart,198.7272,555,555,555
Southeast Asia,Mike Gockenbach,198.4752,556,556,556
Southeast Asia,Catherine Glotzbach,197.49,557,557,557
Southeast Asia,Sara Luxemburg,193.245,558,558,558
Southeast Asia,Jennifer Jackson,192.6324,559,559,559
Southeast Asia,Julie Creighton,187.98,560,560,560
Southeast Asia,Michael Nguyen,184.671,561,561,561
Southeast Asia,Mitch Gastineau,183.75,562,562,562
Southeast Asia,Rob Williams,183.0648,563,563,563
Southeast Asia,Giulietta Weimer,177.3,564,564,564
Southeast Asia,Allen Rosenblatt,176.7339,565,565,565
Southeast Asia,Justin MacKendrick,172.2288,566,566,566
Southeast Asia,Arianne Irving,171.5133,567,567,567
Southeast Asia,Brian Stugart,168.6825,568,568,568
Southeast Asia,Carol Darley,160.0653,569,569,569
Southeast Asia,Kalyca Meade,157.1616,570,570,570
Southeast Asia,Jim Sink,155.1165,571,571,571
Southeast Asia,Ken Heidel,149.5992,572,572,572
Southeast Asia,Maureen Fritzler,149.2119,573,573,573
Southeast Asia,Luke Weiss,148.533,574,574,574
Southeast Asia,Sarah Bern,146.5365,575,575,575
Southeast Asia,Mitch Webber,146.4723,576,576,576
Southeast Asia,Valerie Mitchum,146.163,577,577,577
Southeast Asia,Emily Grady,144.9678,578,578,578
Southeast Asia,Toby Swindell,142.7766,579,579,579
Southeast Asia,Mark Hamilton,140.3016,580,580,580
Southeast Asia,Melanie Seite,139.8633,581,581,581
Southeast Asia,Jas O'Carroll,139.6815,582,582,582
Southeast Asia,Ashley Jarboe,138.402,583,583,583
Southeast Asia,Philip Brown,137.0016,584,584,584
Southeast Asia,Michael Grace,136.9626,585,585,585
Southeast Asia,Chris McAfee,135.1182,586,586,586
Southeast Asia,Gene McClure,134.5167,587,587,587
Southeast Asia,Tracy Zic,132.5178,588,588,588
Southeast Asia,Daniel Lacy,131.4876,589,589,589
Southeast Asia,Andrew Gjertsen,131.268,590,590,590
Southeast Asia,Quincy Jones,129.8871,591,591,591
Southeast Asia,Brendan Murry,128.226,592,592,592
Southeast Asia,Mike Caudle,127.488,593,593,593
Southeast Asia,Craig Carroll,126.5382,594,594,594
Southeast Asia,Benjamin Patterson,123.8526,595,595,595
Southeast Asia,Kean Nguyen,123.2031,596,596,596
Southeast Asia,Bill Tyler,122.625,597,597,597
Southeast Asia,Suzanne McNair,120.7899,598,598,598
Southeast Asia,Thomas Seio,120.3624,599,599,599
Southeast Asia,Lauren Leatherbury,118.0629,600,600,600
Southeast Asia,Dario Medina,113.5686,601,601,601
Southeast Asia,Ken Lonsdale,110.6805,602,602,602
Southeast Asia,Doug O'Connell,110.4,603,603,603
Southeast Asia,Janet Martin,110.3103,604,604,604
Southeast Asia,Ross Baird,105.3375,605,605,605
Southeast Asia,Lisa Ryan,102.27,606,606,606
Southeast Asia,Jamie Kunitz,102.2052,607,607,607
Southeast Asia,Neil Ducich,100.368,608,608,608
Southeast Asia,Tracy Collins,99.4161,609,609,609
Southeast Asia,David Wiener,91.2501,610,610,610
Southeast Asia,Brosina Hoffman,90.9342,611,611,611
Southeast Asia,Erin Smith,87.7476,612,612,612
Southeast Asia,Anthony Rawles,86.5926,613,613,613
Southeast Asia,Guy Thornton,85.5414,614,614,614
Southeast Asia,Maurice Satty,84.9855,615,615,615
Southeast Asia,Vivian Mathis,83.439,616,616,616
Southeast Asia,Anthony Jacobs,81.7737,617,617,617
Southeast Asia,Brendan Sweed,77.76,618,618,618
Southeast Asia,Jeremy Lonsdale,77.535,619,619,619
Southeast Asia,Randy Bradley,72.8805,620,620,620
Southeast Asia,Chris Cortes,72.315,621,621,621
Southeast Asia,Erin Creighton,69.4641,622,622,622
Southeast Asia,Vivek Gonzalez,67.68,623,623,623
Southeast Asia,Bobby Odegard,64.35,624,624,624
Southeast Asia,Dean Katz,64.0356,625,625,625
Southeast Asia,Robert Waldorf,63.729,626,626,626
Southeast Asia,Sarah Foster,63.6444,627,627,627
Southeast Asia,Lindsay Shagiari,63.3297,628,628,628
Southeast Asia,Nathan Cano,62.907,629,629,629
Southeast Asia,Tim Taslimi,61.512,630,630,630
Southeast Asia,Barbara Fisher,60.7857,631,631,631
Southeast Asia,John Stevenson,56.4741,632,632,632
Southeast Asia,Maureen Gnade,54.0918,633,633,633
Southeast Asia,Christopher Schild,53.9325,634,634,634
Southeast Asia,Arthur Wiediger,53.901,635,635,635
Southeast Asia,Michael Moore,53.595,636,636,636
Southeast Asia,Bill Donatelli,53.295,637,637,637
Southeast Asia,Nona Balk,50.8956,638,638,638
Southeast Asia,Barry Weirich,50.2281,639,639,639
Southeast Asia,Kimberly Carter,50.1984,640,640,640
Southeast Asia,Andrew Roberts,48.804,641,641,641
Southeast Asia,Sue Ann Reed,47.586,642,642,642
Southeast Asia,Shaun Chance,45.1719,643,643,643
Southeast Asia,Carl Weiss,45.045,644,644,644
Southeast Asia,Phillina Ober,44.4564,645,645,645
Southeast Asia,Michelle Moray,42.636,646,646,646
Southeast Asia,Evan Bailliet,42.1191,647,647,647
Southeast Asia,Ken Dana,42.075,648,648,648
Southeast Asia,Ben Peterman,40.8948,649,649,649
Southeast Asia,Duane Benoit,40.3506,650,650,650
Southeast Asia,William Brown,37.3212,651,651,651
Southeast Asia,Harold Ryan,37.011,652,652,652
Southeast Asia,Pete Takahito,32.34,653,653,653
Southeast Asia,Dan Lawera,31.8285,654,654,654
Southeast Asia,Mark Haberlin,29.7648,655,655,655
Southeast Asia,Sung Chung,29.1555,656,656,656
Southeast Asia,Nora Paige,29.0175,657,657,657
Southeast Asia,Sheri Gordon,28.0953,658,658,658
Southeast Asia,Ricardo Sperren,26.5848,659,659,659
Southeast Asia,Alan Hwang,25.11,660,660,660
Southeast Asia,Daniel Byrd,23.4987,661,661,661
Southeast Asia,Pete Kriz,22.0365,662,662,662
Southeast Asia,Sylvia Foulston,21.4968,663,663,663
Southeast Asia,Janet Lee,20.67,664,664,664
Southeast Asia,Karen Ferguson,18.3645,665,665,665
Southeast Asia,Candace McMahon,14.5644,666,666,666
Southeast Asia,Tamara Chand,14.01,667,667,667
Southeast Asia,Christine Abelman,12.5769,668,668,668
Southeast Asia,James Galang,12.24,669,669,669
Southeast Asia,Xylona Preis,11.9886,670,670,670
Southeast Asia,Noel Staavos,11.979,671,671,671
Southeast Asia,Nat Gilpin,11.253,672,672,672
West,Raymond Buch,14345.276,1,1,1
West,Ken Lonsdale,8472.394,2,2,2
West,Edward Hooks,7447.77,3,3,3
West,Jane Waco,7391.53,4,4,4
West,Karen Ferguson,7182.766,5,5,5
West,Nick Crebassa,6734.233,6,6,6
West,Clay Ludtke,6069.644,7,7,7
West,Yana Sorensen,5754.172,8,8,8
West,Nora Preis,5564.5985,9,9,9
West,William Brown,5523.054,10,10,10
West,Rick Wilson,5347.867,11,11,11
West,Fred Hopkins,5054.482,12,12,12
West,Dennis Pardue,4941.676,13,13,13
West,Max Jones,4909.71,14,14,14
West,Tamara Willingham,4907.674,15,15,15
West,Robert Marley,4881.132,16,16,16
West,Keith Herrera,4809.701,17,17,17
West,Maribeth Schnelling,4468.338,18,18,18
West,Alan Dominguez,4353.34,19,19,19
West,Jim Kriz,4267.17,20,20,20
West,Rick Huthwaite,4160.1,21,21,21
West,Gary Hwang,4160.018,22,22,22
West,Grace Kelly,4148.766,23,23,23
West,Ellis Ballard,4037.2,24,24,24
West,Harold Ryan,4005.276,25,25,25
West,Lena Radford,3968.524,26,26,26
West,Sarah Brown,3953.514,27,27,27
West,Kelly Collister,3802.91,28,28,28
West,Arianne Irving,3800.52,29,29,29
West,Sample Company A,3780.98,30,30,30
West,Maria Etezadi,3769.912,31,31,31
West,Brosina Hoffman,3714.304,32,32,32
West,Fred Chung,3627.734,33,33,33
West,Justin Deggeller,3565.1145,34,34,34
West,James Galang,3452.28,35,35,35
West,Anthony Rawles,3410.458,36,36,36
West,Dan Reichenbach,3374.96,37,37,37
West,Penelope Sewall,3372.852,38,38,38
West,Scot Coram,3355.182,39,39,39
West,Ted Trevino,3327.258,40,40,40
West,Joseph Holt,3281.254,41,41,41
West,Joe Elijah,3254.034,42,42,42
West,Christopher Conant,3136.868,43,43,43
West,Lindsay Williams,3126.34,44,44,44
West,Lena Creighton,2996.442,45,45,45
West,Sarah Foster,2960.298,46,46,46
West,Erica Smith,2943.464,47,47,47
West,Dean Katz,2942.082,48,48,48
